id,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,Aggravated_assault_2011,Aggravated_assault_2014,Aggravated_assault_2015,Aggravated_assault_2010,Aggravated_assault_2012,Aggravated_assault_2013,Arson_2010,Arson_2011,Arson_2012,Arson_2013,Arson_2014,Arson_2015,Burglary_2010,Burglary_2011,Burglary_2012,Burglary_2013,Burglary_2014,Burglary_2015,City,Forcible_rape_2011,Larceny_Theft_2010,Larceny_Theft_2012,Larceny_Theft_2013,Larceny_Theft_2014,Larceny_Theft_2011,Larceny_Theft_2015,Motor_vehicle_theft_2011,Motor_vehicle_theft_2014,Motor_vehicle_theft_2015,Motor_vehicle_theft_2010,Motor_vehicle_theft_2012,Motor_vehicle_theft_2013,Murder_Manslaughter_2010,Murder_Manslaughter_2012,Murder_Manslaughter_2013,Murder_Manslaughter_2014,Murder_Manslaughter_2015,Murder_Manslaughter_2011,Population_2010,Population_2011,Population_2012,Population_2013,Population_2014,Population_2015,Property_crime_2011,Property_crime_2014,Property_crime_2015,Property_crime_2010,Property_crime_2012,Property_crime_2013,Rape_legacy_2014,Rape_legacy_2015,Rape_2010,Rape_2012,Rape_2013,Rape_2014,Rape_2015,Rape_legacy_2013,Robbery_2010,Robbery_2011,Robbery_2012,Robbery_2013,Robbery_2014,Robbery_2015,State,Violent_crime_2011,Violent_crime_2014,Violent_crime_2015,Violent_crime_2010,Violent_crime_2012,Violent_crime_2013
319,23351.00,23625.00,24094.00,25301.00,26656.00,28408.00,694.00,524.00,516.00,720.00,576.00,504.00,31.00,13.00,22.00,17.00,10.00,16.00,1675.00,1657.00,1494.00,1266.00,1074.00,978.00,North Port-Sarasota-Bradenton,57.00,4699.00,4303.00,4190.00,4150.00,4866.00,4005.00,241.00,214.00,234.00,264.00,200.00,254.00,7.00,10.00,13.00,6.00,12.00,10.00,165341.00,160985.00,162501.00,162768.00,165638.00,169549.00,6764.00,5438.00,5217.00,6638.00,5997.00,5710.00,0.00,0.00,55.00,68.00,74.00,77.00,79.00,0.00,305.00,274.00,242.00,281.00,191.00,185.00,Florida,1035.00,798.00,792.00,1087.00,896.00,872.00
320,15975.00,15225.00,15124.00,15042.00,15380.00,15710.00,318.00,215.00,192.00,295.00,353.00,309.00,27.00,22.00,25.00,13.00,13.00,14.00,523.00,462.00,457.00,542.00,390.00,292.00,Norwich-New London,43.00,1241.00,1154.00,1138.00,1149.00,1108.00,863.00,100.00,155.00,110.00,119.00,116.00,113.00,4.00,4.00,4.00,0.00,6.00,5.00,63674.00,68239.00,68160.00,68223.00,67822.00,67397.00,1670.00,1694.00,1265.00,1883.00,1727.00,1793.00,0.00,0.00,35.00,28.00,,38.00,29.00,0.00,96.00,86.00,80.00,79.00,63.00,54.00,Connecticut,452.00,316.00,281.00,430.00,465.00,429.00
321,20722.00,21629.00,21473.00,22799.00,23514.00,25014.00,309.00,258.00,209.00,207.00,266.00,248.00,17.00,23.00,14.00,16.00,20.00,14.00,992.00,966.00,826.00,677.00,628.00,622.00,Ogden-Clearfield,30.00,4164.00,3677.00,3648.00,3364.00,3892.00,3378.00,317.00,298.00,331.00,345.00,233.00,310.00,1.00,2.00,2.00,5.00,5.00,2.00,109219.00,115116.00,116115.00,114478.00,115092.00,115199.00,5175.00,4290.00,4331.00,5501.00,4736.00,4635.00,0.00,0.00,36.00,34.00,90.00,99.00,122.00,0.00,124.00,105.00,102.00,115.00,121.00,93.00,Utah,446.00,483.00,429.00,368.00,404.00,455.00
322,9270.00,9228.00,9501.00,9837.00,10188.00,10796.00,108.00,170.00,181.00,112.00,89.00,101.00,9.00,9.00,4.00,10.00,14.00,8.00,572.00,461.00,626.00,543.00,557.00,532.00,Olympia-Tumwater,23.00,2427.00,1944.00,1705.00,2079.00,1938.00,2297.00,129.00,204.00,269.00,180.00,142.00,153.00,0.00,5.00,0.00,0.00,0.00,1.00,62639.00,64851.00,65573.00,66389.00,67563.00,69068.00,2528.00,2840.00,3098.00,3179.00,2712.00,2401.00,0.00,0.00,51.00,56.00,28.00,26.00,35.00,0.00,37.00,38.00,46.00,43.00,60.00,57.00,Washington,170.00,256.00,273.00,200.00,196.00,172.00
323,47711.00,49599.00,52338.00,54118.00,56438.00,59090.00,1872.00,1741.00,1521.00,1810.00,2037.00,1934.00,150.00,126.00,116.00,111.00,64.00,109.00,3847.00,4301.00,4281.00,4456.00,3741.00,2487.00,Omaha-Council Bluffs,289.00,14503.00,15967.00,15645.00,15816.00,15569.00,14468.00,3145.00,3604.00,2841.00,2630.00,3220.00,3621.00,35.00,42.00,42.00,33.00,49.00,47.00,525809.00,475164.00,480678.00,487097.00,500329.00,514462.00,23015.00,23161.00,19796.00,20980.00,23468.00,23722.00,0.00,0.00,254.00,254.00,,,214.00,0.00,800.00,757.00,896.00,798.00,795.00,705.00,NE-IA,2965.00,2796.00,2489.00,2899.00,3229.00,3033.00
324,101307.00,101582.00,104970.00,108301.00,114452.00,121329.00,2337.00,2148.00,2430.00,2369.00,2317.00,2245.00,61.00,56.00,43.00,31.00,62.00,44.00,5742.00,5980.00,5422.00,5281.00,4606.00,4557.00,Orlando-Kissimmee-Sanford,166.00,14835.00,15358.00,16228.00,16435.00,16144.00,15413.00,1619.00,1272.00,1474.00,1573.00,1600.00,1375.00,22.00,29.00,25.00,19.00,41.00,36.00,356669.00,356343.00,363358.00,372827.00,382899.00,395535.00,23743.00,22313.00,21444.00,22150.00,22380.00,22884.00,0.00,0.00,170.00,158.00,198.00,241.00,256.00,0.00,968.00,974.00,890.00,837.00,832.00,729.00,Florida,3513.00,3240.00,3456.00,3529.00,3394.00,3305.00
325,8263.00,8590.00,8941.00,9056.00,9279.00,9695.00,179.00,152.00,159.00,,191.00,157.00,,8.00,0.00,7.00,7.00,4.00,,387.00,416.00,274.00,336.00,321.00,Oshkosh-Neenah,15.00,,1749.00,1604.00,1531.00,1657.00,1611.00,31.00,42.00,59.00,,52.00,48.00,,0.00,0.00,0.00,1.00,0.00,,91983.00,92195.00,92698.00,92954.00,92712.00,2075.00,1909.00,1991.00,,2217.00,1926.00,0.00,0.00,,15.00,,,,0.00,,21.00,20.00,26.00,27.00,33.00,Wisconsin,215.00,192.00,204.00,,226.00,196.00
326,40141.00,42438.00,44014.00,45414.00,47185.00,48220.00,573.00,605.00,784.00,543.00,515.00,524.00,37.00,43.00,75.00,68.00,42.00,44.00,1795.00,1553.00,1904.00,2010.00,2192.00,1935.00,Oxnard-Thousand Oaks-Ventura,56.00,7020.00,6972.00,7683.00,8617.00,6440.00,9041.00,614.00,1039.00,1197.00,697.00,918.00,1012.00,12.00,10.00,21.00,13.00,14.00,10.00,417754.00,436081.00,439479.00,439682.00,442580.00,447274.00,8607.00,11848.00,12173.00,9512.00,9794.00,10705.00,0.00,0.00,51.00,55.00,,,100.00,0.00,487.00,443.00,490.00,469.00,572.00,532.00,California,1082.00,1288.00,1430.00,1093.00,1070.00,1052.00
327,18488.00,17719.00,17609.00,17974.00,18579.00,19772.00,1219.00,1133.00,1193.00,1194.00,1111.00,1059.00,30.00,45.00,42.00,38.00,57.00,37.00,1872.00,2104.00,1886.00,1803.00,1322.00,1338.00,Palm Bay-Melbourne-Titusville,74.00,5421.00,5209.00,4755.00,5084.00,5883.00,5067.00,396.00,369.00,473.00,325.00,501.00,381.00,12.00,13.00,12.00,6.00,16.00,7.00,226050.00,226058.00,226142.00,225657.00,227394.00,230253.00,8383.00,6775.00,6878.00,7618.00,7596.00,6939.00,0.00,0.00,66.00,93.00,114.00,111.00,159.00,0.00,284.00,321.00,288.00,251.00,228.00,263.00,Florida,1621.00,1478.00,1631.00,1556.00,1505.00,1436.00
328,3289.00,3352.00,3455.00,3539.00,3676.00,3642.00,,71.00,52.00,,115.00,104.00,,,25.00,27.00,14.00,10.00,,,452.00,361.00,284.00,389.00,Parkersburg-Vienna,,,1470.00,1255.00,,,814.00,,54.00,64.00,,70.00,65.00,,1.00,0.00,1.00,2.00,,,,42328.00,41871.00,41742.00,41400.00,,,1267.00,,1992.00,1681.00,0.00,0.00,,18.00,21.00,14.00,13.00,0.00,,,25.00,12.00,6.00,10.00,West Virginia,,92.00,77.00,,159.00,137.00
329,14230.00,14516.00,14576.00,15021.00,15492.00,16196.00,251.00,260.00,267.00,269.00,347.00,290.00,4.00,2.00,9.00,7.00,7.00,5.00,519.00,610.00,711.00,466.00,451.00,423.00,Pensacola-Ferry Pass-Brent,28.00,1939.00,2201.00,2035.00,1836.00,2226.00,1873.00,138.00,103.00,119.00,87.00,120.00,112.00,3.00,7.00,3.00,3.00,4.00,2.00,53476.00,52631.00,52909.00,52454.00,52873.00,53331.00,2974.00,2390.00,2415.00,2545.00,3032.00,2613.00,0.00,0.00,36.00,30.00,27.00,28.00,26.00,0.00,112.00,102.00,89.00,69.00,82.00,85.00,Florida,383.00,373.00,382.00,420.00,473.00,389.00
330,348749.00,357654.00,371295.00,381662.00,397137.00,411161.00,8865.00,7500.00,7765.00,8921.00,8658.00,7986.00,,,,,399.00,330.00,10796.00,12057.00,12004.00,10408.00,9694.00,8083.00,Philadelphia-Camden-Wilmington,833.00,39924.00,38592.00,37253.00,37394.00,40113.00,36228.00,7447.00,5728.00,5034.00,7068.00,6401.00,5791.00,306.00,331.00,247.00,248.00,280.00,324.00,1558378.00,1530873.00,1538957.00,1553153.00,1559062.00,1567810.00,59617.00,52816.00,49345.00,57788.00,56997.00,53452.00,0.00,0.00,945.00,880.00,1279.00,1207.00,1322.00,0.00,8363.00,8246.00,7984.00,7562.00,6970.00,6765.00,PA-NJ-DE-MD,18268.00,15925.00,16132.00,18535.00,17853.00,17074.00
331,182494.00,189685.00,199609.00,202642.00,211137.00,219968.00,5519.00,,6642.00,5469.00,6581.00,6805.00,391.00,372.00,430.00,408.00,,,19618.00,22859.00,21848.00,20197.00,,15846.00,Phoenix-Mesa-Scottsdale,724.00,54184.00,50801.00,51055.00,,54719.00,47460.00,8742.00,,8387.00,8999.00,8315.00,7515.00,136.00,140.00,144.00,,134.00,138.00,2227648.00,2131815.00,2160332.00,2183817.00,,2264650.00,86320.00,,71693.00,82801.00,80964.00,78767.00,0.00,0.00,679.00,770.00,,,1363.00,0.00,3861.00,3946.00,4100.00,3812.00,,3528.00,Arizona,10327.00,,11667.00,10145.00,11591.00,11636.00
332,25711.00,25959.00,26493.00,26843.00,27769.00,28876.00,103.00,99.00,92.00,110.00,92.00,107.00,8.00,20.00,10.00,6.00,15.00,5.00,691.00,522.00,519.00,496.00,353.00,323.00,Portland-South Portland,41.00,3034.00,2986.00,2882.00,2510.00,2856.00,2215.00,121.00,68.00,86.00,98.00,93.00,95.00,6.00,1.00,1.00,1.00,2.00,2.00,87310.00,91184.00,91500.00,91382.00,91707.00,92356.00,3499.00,2931.00,2624.00,3823.00,3598.00,3473.00,0.00,0.00,35.00,36.00,,,,0.00,140.00,104.00,93.00,98.00,72.00,103.00,Maine,250.00,197.00,239.00,291.00,222.00,237.00
333,141233.00,149515.00,145415.00,145128.00,149095.00,158770.00,2266.00,2193.00,,,2327.00,2204.00,,350.00,307.00,213.00,,,,5505.00,5838.00,5446.00,5213.00,,Portland-Vancouver-Hillsboro,383.00,,28457.00,27889.00,30149.00,28806.00,,4223.00,4331.00,,,4791.00,4391.00,,27.00,16.00,34.00,,30.00,,846906.00,858531.00,871984.00,882995.00,,38534.00,39693.00,,,39086.00,37726.00,0.00,0.00,,337.00,,,,0.00,,1137.00,1174.00,1118.00,1056.00,,OR-WA,3816.00,3674.00,,,3865.00,3675.00
334,67754.00,69014.00,71202.00,72779.00,75870.00,78694.00,,579.00,644.00,767.00,727.00,680.00,57.00,,32.00,31.00,36.00,50.00,2415.00,,2263.00,2110.00,1856.00,1456.00,Providence-Warwick,,6706.00,6572.00,6832.00,5977.00,,5583.00,,860.00,613.00,1227.00,1259.00,1047.00,15.00,18.00,16.00,18.00,17.00,,256133.00,,260164.00,260676.00,260763.00,261376.00,,8693.00,7652.00,10348.00,10094.00,9989.00,0.00,0.00,88.00,99.00,132.00,115.00,130.00,0.00,429.00,,391.00,380.00,299.00,293.00,RI-MA,,1011.00,1084.00,1299.00,1235.00,1208.00
335,15408.00,16183.00,17273.00,18010.00,18967.00,20711.00,107.00,,94.00,150.00,101.00,67.00,20.00,15.00,5.00,7.00,,4.00,610.00,552.00,504.00,521.00,,441.00,Provo-Orem,47.00,4470.00,3938.00,4162.00,,4469.00,3743.00,189.00,,270.00,212.00,191.00,206.00,3.00,2.00,3.00,,1.00,4.00,211314.00,204692.00,208832.00,208375.00,,207871.00,5210.00,,4454.00,5292.00,4633.00,4889.00,0.00,0.00,65.00,47.00,,,,0.00,44.00,36.00,40.00,28.00,,30.00,Utah,194.00,,193.00,262.00,190.00,193.00
336,114960.00,119415.00,121742.00,126011.00,132331.00,140637.00,2067.00,2200.00,2657.00,2096.00,2125.00,2029.00,142.00,131.00,143.00,190.00,238.00,168.00,5236.00,5378.00,6114.00,5481.00,4681.00,5694.00,Riverside-San Bernardino-Ontario,161.00,14532.00,15105.00,13523.00,14186.00,13781.00,14560.00,3791.00,4890.00,5836.00,4080.00,5165.00,5500.00,43.00,66.00,64.00,61.00,57.00,49.00,673887.00,685686.00,696452.00,698889.00,702319.00,709815.00,22950.00,23757.00,26090.00,23848.00,26384.00,24504.00,0.00,0.00,192.00,168.00,,,266.00,0.00,1371.00,1387.00,1586.00,1456.00,1415.00,1705.00,California,3664.00,3943.00,4685.00,3702.00,3945.00,3732.00
337,96015.00,99338.00,104878.00,108360.00,112238.00,118822.00,2202.00,1987.00,2421.00,2652.00,2342.00,2033.00,208.00,157.00,143.00,181.00,187.00,150.00,5569.00,4675.00,4993.00,4368.00,3708.00,4234.00,Sacramento--Roseville--Arden-Arcade,158.00,14208.00,14683.00,13856.00,11810.00,13873.00,12334.00,3556.00,2630.00,3228.00,4225.00,3579.00,3099.00,34.00,36.00,35.00,29.00,43.00,37.00,592224.00,592156.00,599453.00,604418.00,611764.00,620756.00,22104.00,18148.00,19796.00,24002.00,23255.00,21323.00,0.00,0.00,182.00,140.00,,,128.00,0.00,1578.00,1205.00,1295.00,1222.00,1050.00,1258.00,California,3602.00,3161.00,3850.00,4446.00,3813.00,3398.00
338,81722.00,87182.00,92866.00,97837.00,104014.00,108879.00,4756.00,4898.00,5586.00,5614.00,4509.00,6005.00,333.00,225.00,249.00,326.00,311.00,263.00,17674.00,15632.00,15968.00,15201.00,12657.00,11902.00,San Antonio-New Braunfels,499.00,66925.00,62351.00,60240.00,59522.00,61206.00,57427.00,5973.00,7314.00,6340.00,5720.00,6459.00,6706.00,79.00,90.00,75.00,104.00,96.00,91.00,1449994.00,1414294.00,1440605.00,1461376.00,1493087.00,1532227.00,82811.00,79493.00,75669.00,90319.00,84778.00,82147.00,0.00,0.00,477.00,568.00,,1086.00,1070.00,0.00,2385.00,1811.00,1891.00,2216.00,1798.00,2017.00,Texas,7157.00,7886.00,8769.00,8555.00,7058.00,8975.00
339,175903.00,183149.00,192533.00,202227.00,210387.00,220573.00,3477.00,3638.00,3702.00,3785.00,3843.00,3645.00,164.00,155.00,190.00,188.00,214.00,182.00,6786.00,6308.00,6399.00,6880.00,5446.00,5495.00,San Diego-Carlsbad,304.00,19290.00,20651.00,20666.00,17963.00,18985.00,20560.00,6386.00,5134.00,5237.00,6497.00,6759.00,6267.00,29.00,49.00,40.00,33.00,37.00,42.00,1413894.00,1423485.00,1446356.00,1459811.00,1480987.00,1514439.00,31679.00,28543.00,31292.00,32573.00,33809.00,33813.00,0.00,0.00,320.00,330.00,,,599.00,0.00,1677.00,1491.00,1572.00,1500.00,1362.00,1416.00,California,5314.00,5418.00,5754.00,5811.00,5794.00,5524.00
340,333830.00,345058.00,372610.00,384375.00,408067.00,431704.00,5254.00,6491.00,5271.00,5528.00,5562.00,5663.00,374.00,315.00,429.00,388.00,452.00,481.00,10615.00,10566.00,12594.00,12040.00,10228.00,9248.00,San Francisco-Oakland-Hayward,377.00,33274.00,43667.00,51934.00,50016.00,35426.00,58130.00,11580.00,14089.00,14692.00,9554.00,13771.00,14370.00,151.00,202.00,143.00,134.00,148.00,161.00,1372826.00,1355899.00,1367274.00,1388705.00,1413607.00,1440420.00,57572.00,74333.00,82070.00,53443.00,70032.00,78344.00,0.00,0.00,499.00,425.00,,,700.00,0.00,6488.00,6813.00,8164.00,9457.00,7034.00,7198.00,California,12605.00,14276.00,13317.00,12666.00,14353.00,15637.00
341,163836.00,176173.00,185048.00,195906.00,213014.00,235222.00,1992.00,1943.00,1986.00,2161.00,2246.00,1989.00,248.00,199.00,215.00,165.00,148.00,112.00,4828.00,5025.00,6314.00,6208.00,6255.00,6024.00,San Jose-Sunnyvale-Santa Clara,261.00,16514.00,18467.00,16036.00,15696.00,16181.00,17250.00,5669.00,8250.00,7695.00,5982.00,9543.00,8723.00,22.00,48.00,42.00,33.00,32.00,44.00,1217242.00,1216627.00,1239425.00,1260453.00,1280177.00,1307463.00,26875.00,30201.00,30969.00,27324.00,34324.00,30967.00,0.00,0.00,286.00,304.00,,,424.00,0.00,1097.00,1236.00,1340.00,1201.00,1249.00,1272.00,California,3533.00,3571.00,3714.00,3566.00,3938.00,3531.00
342,11191.00,11581.00,12035.00,12597.00,13123.00,13705.00,163.00,324.00,219.00,148.00,215.00,210.00,34.00,40.00,59.00,48.00,25.00,45.00,716.00,566.00,689.00,676.00,445.00,497.00,San Luis Obispo-Paso Robles-Arroyo Grande,35.00,2172.00,2264.00,2267.00,1989.00,2215.00,2648.00,177.00,149.00,223.00,121.00,153.00,135.00,0.00,2.00,2.00,0.00,0.00,4.00,90455.00,93247.00,93859.00,94524.00,95618.00,96846.00,2958.00,2583.00,3368.00,3009.00,3106.00,3078.00,0.00,0.00,43.00,27.00,,,40.00,0.00,55.00,50.00,26.00,36.00,39.00,31.00,California,252.00,417.00,290.00,246.00,270.00,295.00
343,9619.00,9869.00,10079.00,10782.00,11284.00,11908.00,513.00,509.00,499.00,611.00,461.00,428.00,34.00,23.00,30.00,30.00,30.00,29.00,766.00,896.00,792.00,770.00,610.00,685.00,Santa Cruz-Watsonville,37.00,3353.00,3818.00,3207.00,3539.00,3570.00,4092.00,495.00,610.00,714.00,356.00,560.00,494.00,7.00,5.00,7.00,9.00,6.00,6.00,108348.00,112452.00,112966.00,114593.00,116218.00,117657.00,4961.00,4759.00,5491.00,4475.00,5170.00,4471.00,0.00,0.00,44.00,49.00,,,77.00,0.00,218.00,205.00,170.00,156.00,194.00,220.00,California,761.00,789.00,802.00,880.00,685.00,644.00
344,20589.00,21791.00,22712.00,23208.00,23986.00,25018.00,740.00,449.00,491.00,802.00,739.00,577.00,20.00,25.00,21.00,30.00,20.00,27.00,993.00,1196.00,1270.00,1106.00,1120.00,969.00,Santa Maria-Santa Barbara,55.00,3435.00,3742.00,3648.00,3339.00,3634.00,3936.00,355.00,975.00,787.00,419.00,533.00,850.00,6.00,0.00,5.00,4.00,14.00,7.00,173770.00,190172.00,191078.00,192057.00,193774.00,196232.00,5185.00,5434.00,5692.00,4847.00,5545.00,5604.00,0.00,0.00,60.00,74.00,,,112.00,0.00,244.00,233.00,240.00,204.00,205.00,209.00,California,1035.00,741.00,826.00,1112.00,1053.00,852.00
345,20330.00,20652.00,20970.00,21754.00,22478.00,23194.00,158.00,154.00,136.00,161.00,146.00,129.00,26.00,18.00,37.00,29.00,20.00,12.00,805.00,773.00,851.00,791.00,611.00,531.00,Scranton--Wilkes-Barre--Hazleton,45.00,1956.00,2140.00,1972.00,1889.00,2046.00,1901.00,188.00,177.00,166.00,170.00,162.00,145.00,2.00,3.00,3.00,7.00,2.00,7.00,93625.00,101753.00,101476.00,100923.00,100772.00,99921.00,3007.00,2677.00,2598.00,2931.00,3153.00,2908.00,0.00,0.00,32.00,42.00,20.00,28.00,44.00,0.00,129.00,133.00,175.00,97.00,146.00,128.00,Pennsylvania,343.00,335.00,310.00,324.00,366.00,249.00
346,248203.00,257062.00,271982.00,281977.00,298084.00,313654.00,3109.00,3275.00,3514.00,3050.00,3273.00,3129.00,221.00,189.00,173.00,203.00,160.00,184.00,9999.00,10123.00,10173.00,11158.00,10856.00,11018.00,Seattle-Tacoma-Bellevue,248.00,33930.00,32496.00,35402.00,39219.00,31588.00,38012.00,5682.00,7901.00,6120.00,5696.00,5631.00,6582.00,33.00,37.00,30.00,40.00,37.00,32.00,947525.00,944002.00,955533.00,973718.00,1003581.00,1029116.00,47393.00,57976.00,55150.00,49625.00,48300.00,53142.00,0.00,0.00,247.00,238.00,,,310.00,0.00,2023.00,1922.00,1974.00,2173.00,2142.00,2078.00,Washington,5311.00,5770.00,5939.00,5353.00,5522.00,5649.00
347,4078.00,4067.00,4249.00,4256.00,4558.00,4873.00,60.00,77.00,102.00,82.00,80.00,74.00,1.00,0.00,0.00,3.00,0.00,2.00,342.00,303.00,262.00,180.00,219.00,210.00,Sebastian-Vero Beach,7.00,803.00,901.00,761.00,820.00,816.00,812.00,24.00,30.00,36.00,36.00,29.00,18.00,0.00,0.00,2.00,3.00,0.00,2.00,38317.00,37655.00,37895.00,38123.00,38765.00,39921.00,1143.00,1069.00,1058.00,1181.00,1192.00,959.00,0.00,0.00,10.00,2.00,16.00,10.00,19.00,0.00,30.00,18.00,22.00,11.00,19.00,16.00,Florida,87.00,109.00,137.00,122.00,104.00,103.00
348,3409.00,3532.00,3627.00,3854.00,3834.00,3950.00,181.00,150.00,177.00,198.00,174.00,157.00,16.00,10.00,5.00,6.00,3.00,6.00,526.00,613.00,623.00,457.00,451.00,412.00,Sherman-Denison,10.00,1967.00,1844.00,1604.00,1304.00,1981.00,1302.00,100.00,109.00,149.00,72.00,156.00,99.00,6.00,3.00,6.00,0.00,4.00,3.00,62819.00,62491.00,62394.00,62029.00,62360.00,63290.00,2694.00,1864.00,1863.00,2565.00,2623.00,2160.00,0.00,0.00,6.00,13.00,,42.00,69.00,0.00,47.00,55.00,43.00,36.00,38.00,58.00,Texas,249.00,230.00,308.00,257.00,233.00,214.00
349,22131.00,23532.00,23115.00,22030.00,22308.00,21190.00,,1227.00,1396.00,1329.00,1171.00,1214.00,102.00,,,89.00,66.00,68.00,3096.00,,2842.00,2833.00,2544.00,2725.00,Shreveport-Bossier City,,8353.00,8922.00,9274.00,9220.00,,9660.00,,644.00,747.00,673.00,533.00,659.00,27.00,19.00,32.00,25.00,27.00,,264132.00,,265280.00,267767.00,267653.00,266510.00,,12408.00,13132.00,12122.00,12297.00,12766.00,0.00,0.00,148.00,111.00,,152.00,171.00,0.00,426.00,,485.00,441.00,473.00,539.00,Louisiana,,1877.00,2133.00,1930.00,1786.00,1791.00
350,4180.00,4233.00,4065.00,3916.00,3836.00,3847.00,,,,,269.00,,,13.00,8.00,,,,,232.00,338.00,,,,Sierra Vista-Douglas,21.00,,1704.00,,,1579.00,,95.00,,,,113.00,,,1.00,,,,3.00,,62133.00,64355.00,,,,1906.00,,,,2155.00,,0.00,0.00,,26.00,,,,0.00,,19.00,33.00,,,,Arizona,,,,,329.00,
351,12421.00,13043.00,13003.00,12910.00,13464.00,13966.00,332.00,281.00,318.00,424.00,313.00,254.00,66.00,60.00,49.00,37.00,,,2739.00,2852.00,2245.00,1773.00,1466.00,1732.00,South Bend-Mishawaka,72.00,5797.00,4936.00,5355.00,5173.00,5671.00,5490.00,468.00,457.00,500.00,458.00,443.00,466.00,6.00,21.00,9.00,17.00,19.00,12.00,154814.00,150183.00,149761.00,148678.00,148786.00,149404.00,8991.00,7096.00,7722.00,8994.00,7624.00,7594.00,0.00,0.00,67.00,77.00,,,,0.00,391.00,474.00,371.00,424.00,378.00,395.00,IN-MI,890.00,797.00,841.00,888.00,782.00,800.00
352,19656.00,20132.00,20784.00,21333.00,22092.00,23006.00,827.00,783.00,771.00,813.00,835.00,859.00,52.00,89.00,77.00,70.00,70.00,76.00,3696.00,3947.00,4716.00,4850.00,4365.00,3666.00,Spokane-Spokane Valley,106.00,13150.00,16084.00,17214.00,16235.00,13844.00,14909.00,2249.00,2707.00,2175.00,2422.00,2527.00,2780.00,9.00,14.00,12.00,13.00,12.00,4.00,291052.00,303357.00,303327.00,300359.00,302407.00,304855.00,20040.00,23307.00,20750.00,19268.00,23327.00,24844.00,0.00,0.00,124.00,112.00,,,,0.00,489.00,542.00,604.00,599.00,502.00,406.00,Washington,1479.00,1453.00,1346.00,1435.00,1565.00,1671.00
353,4475.00,4467.00,4562.00,4756.00,4938.00,4950.00,72.00,26.00,41.00,66.00,73.00,52.00,20.00,7.00,6.00,7.00,7.00,7.00,161.00,142.00,150.00,172.00,152.00,58.00,Staunton-Waynesboro,15.00,988.00,1073.00,1063.00,1049.00,1080.00,970.00,68.00,40.00,30.00,34.00,48.00,51.00,2.00,0.00,1.00,2.00,0.00,1.00,46585.00,45287.00,45577.00,45182.00,45820.00,46038.00,1290.00,1241.00,1058.00,1183.00,1271.00,1286.00,0.00,0.00,12.00,19.00,30.00,18.00,16.00,0.00,23.00,32.00,20.00,13.00,18.00,22.00,Virginia,120.00,64.00,79.00,103.00,112.00,96.00
354,20291.00,20965.00,22054.00,22511.00,23328.00,24606.00,2822.00,2890.00,3061.00,2582.00,3093.00,2597.00,70.00,98.00,79.00,103.00,82.00,111.00,5013.00,4846.00,5170.00,4823.00,3598.00,3301.00,Stockton-Lodi,97.00,10926.00,9847.00,10050.00,9252.00,11158.00,9362.00,1898.00,2393.00,2428.00,2240.00,2840.00,2508.00,50.00,73.00,33.00,52.00,53.00,60.00,353859.00,358000.00,362823.00,363435.00,363120.00,369259.00,17902.00,15243.00,15091.00,18179.00,17857.00,17381.00,0.00,0.00,119.00,102.00,,,147.00,0.00,1525.00,1412.00,1642.00,1177.00,1195.00,1238.00,California,4391.00,4278.00,4499.00,4276.00,4910.00,3909.00
355,110187.00,111462.00,116956.00,121553.00,127326.00,133838.00,3825.00,3236.00,3100.00,3790.00,3527.00,3373.00,209.00,182.00,174.00,146.00,95.00,130.00,7472.00,6849.00,6328.00,5543.00,5187.00,4790.00,Tampa-St. Petersburg-Clearwater,188.00,19859.00,18675.00,18919.00,19812.00,18838.00,19899.00,1638.00,2104.00,2417.00,2275.00,1659.00,1858.00,45.00,41.00,47.00,54.00,55.00,59.00,697143.00,697542.00,708353.00,707306.00,717971.00,731520.00,27325.00,27103.00,27106.00,29606.00,26662.00,26320.00,0.00,0.00,187.00,196.00,283.00,272.00,295.00,0.00,1681.00,1489.00,1364.00,1391.00,1328.00,1425.00,Florida,5561.00,4890.00,4875.00,5703.00,5128.00,5094.00
356,9932.00,9974.00,10315.00,10497.00,10551.00,10770.00,274.00,255.00,230.00,269.00,278.00,245.00,15.00,6.00,29.00,,8.00,14.00,735.00,724.00,724.00,606.00,588.00,565.00,Utica-Rome,18.00,2523.00,2324.00,2467.00,2276.00,2120.00,2142.00,98.00,127.00,107.00,107.00,124.00,117.00,3.00,1.00,11.00,8.00,6.00,5.00,90083.00,96392.00,96287.00,94243.00,94317.00,93485.00,2942.00,2991.00,2814.00,3365.00,3172.00,3190.00,0.00,0.00,30.00,31.00,,36.00,56.00,0.00,154.00,111.00,147.00,125.00,131.00,97.00,New York,408.00,430.00,389.00,456.00,457.00,408.00
