Year,State,City by state,Population,Crime Index,Modified Crime Index1,Murder      and non-negligent         man-     slaughter,Forcible rape,Robbery,Aggravated assault,Burglary,Larceny-theft,Motor vehicle theft,Arson1
"2,002",OKLAHOMA,Fairview,"2,767",78,78,0,0,0,9,21,47,1,0
"2,002",OKLAHOMA,Fletcher,"1,035",30,30,0,1,0,5,8,14,2,0
"2,002",OKLAHOMA,Fort Gibson,"4,104",66,66,0,2,2,16,9,33,4,0
"2,002",OKLAHOMA,Frederick,"4,694",156,159,0,1,3,14,42,88,8,3
"2,002",OKLAHOMA,Geary,"1,274",52,54,0,1,0,2,10,28,11,2
"2,002",OKLAHOMA,Glenpool,"8,225",136,136,0,1,1,0,37,91,6,0
"2,002",OKLAHOMA,Goodwell,"1,207",37,38,0,0,0,0,23,13,1,1
"2,002",OKLAHOMA,Granite,"1,867",41,41,0,0,0,1,0,40,0,0
"2,002",OKLAHOMA,Grove,"5,195",317,322,0,0,0,11,69,227,10,5
"2,002",OKLAHOMA,Haileyville,902,14,15,0,0,0,2,6,6,0,1
"2,002",OKLAHOMA,Harrah,"4,778",125,127,0,1,1,8,37,74,4,2
"2,002",OKLAHOMA,Hartshorne,"2,129",89,92,0,0,0,14,32,39,4,3
"2,002",OKLAHOMA,Haskell,"1,787",30,30,0,0,0,0,11,18,1,0
"2,002",OKLAHOMA,Healdton,"2,820",36,36,0,0,0,7,12,16,1,0
"2,002",OKLAHOMA,Heavener,"3,241",91,91,0,1,0,16,20,45,9,0
"2,002",OKLAHOMA,Henryetta,"6,172",332,332,0,4,0,40,87,173,28,0
"2,002",OKLAHOMA,Hinton,"2,202",50,50,0,1,0,11,17,20,1,0
"2,002",OKLAHOMA,Hobart,"4,047",187,187,0,1,5,23,55,97,6,0
"2,002",OKLAHOMA,Holdenville,"4,791",153,156,0,0,1,17,33,93,9,3
"2,002",OKLAHOMA,Hollis,"2,292",97,98,0,1,0,5,28,59,4,1
"2,002",OKLAHOMA,Hominy,"2,616",79,79,0,2,0,25,16,33,3,0
"2,002",OKLAHOMA,Hooker,"1,811",14,14,0,0,0,0,4,9,1,0
"2,002",OKLAHOMA,Howe,706,14,16,0,0,0,5,3,6,0,2
"2,002",OKLAHOMA,Hugo,"5,605",319,322,2,1,3,47,63,189,14,3
"2,002",OKLAHOMA,Hulbert,550,26,27,0,0,0,4,12,9,1,1
"2,002",OKLAHOMA,Hydro,"1,073",15,15,0,0,0,0,5,10,0,0
"2,002",OKLAHOMA,Idabel,"7,039",429,431,0,7,10,56,70,271,15,2
"2,002",OKLAHOMA,Inola,"1,609",26,27,0,1,0,0,3,20,2,1
"2,002",OKLAHOMA,Jay,"2,513",124,124,0,0,1,0,26,84,13,0
"2,002",OKLAHOMA,Jenks,"9,676",174,174,0,1,1,11,54,104,3,0
"2,002",OKLAHOMA,Jones,"2,549",35,35,0,1,1,4,8,14,7,0
"2,002",OKLAHOMA,Kingfisher,"4,435",140,140,0,0,0,2,25,100,13,0
"2,002",OKLAHOMA,Kingston,"1,408",51,51,1,2,0,5,15,23,5,0
"2,002",OKLAHOMA,Konawa,"1,497",37,37,1,0,0,7,6,21,2,0
"2,002",OKLAHOMA,Krebs,"2,076",91,91,0,4,0,14,14,52,7,0
"2,002",OKLAHOMA,Laverne,"1,111",18,18,0,0,2,0,9,6,1,0
"2,002",OKLAHOMA,Lexington,"2,112",44,44,0,0,0,11,3,26,4,0
"2,002",OKLAHOMA,Lindsay,"2,925",77,77,0,0,0,1,15,59,2,0
"2,002",OKLAHOMA,Locust Grove,"1,383",91,92,0,2,0,15,26,46,2,1
"2,002",OKLAHOMA,Lone Grove,"4,688",199,200,0,0,2,54,34,103,6,1
"2,002",OKLAHOMA,Luther,619,18,18,0,0,0,2,5,10,1,0
"2,002",OKLAHOMA,Madill,"3,453",106,106,0,2,0,5,18,74,7,0
"2,002",OKLAHOMA,Mangum,"2,960",63,64,0,0,0,1,20,40,2,1
"2,002",OKLAHOMA,Mannford,"2,121",89,89,0,4,0,5,14,56,10,0
"2,002",OKLAHOMA,Marietta,"2,475",70,72,0,0,1,8,16,44,1,2
"2,002",OKLAHOMA,Marlow,"4,649",107,107,0,0,0,1,25,78,3,0
"2,002",OKLAHOMA,Maysville,"1,329",42,42,0,0,0,16,5,20,1,0
"2,002",OKLAHOMA,McLoud,"3,592",88,89,0,4,2,22,24,23,13,1
"2,002",OKLAHOMA,Meeker,990,69,70,0,0,0,18,15,33,3,1
"2,002",OKLAHOMA,Minco,"1,693",21,23,0,0,0,1,6,12,2,2
"2,002",OKLAHOMA,Mooreland,"1,242",21,21,0,0,0,6,7,8,0,0
"2,002",OKLAHOMA,Morris,"1,310",22,22,0,0,0,0,6,14,2,0
"2,002",OKLAHOMA,Mountain View,891,3,3,0,0,0,0,0,3,0,0
"2,002",OKLAHOMA,Muldrow,"3,143",81,82,0,2,0,11,22,44,2,1
"2,002",OKLAHOMA,Newcastle,"5,502",197,199,0,1,0,26,47,107,16,2
"2,002",OKLAHOMA,Newkirk,"2,271",133,135,0,0,0,13,15,102,3,2
"2,002",OKLAHOMA,Nichols Hills,"4,106",82,82,0,0,0,1,11,62,8,0
"2,002",OKLAHOMA,Nicoma Park,"2,445",51,51,0,0,0,0,13,31,7,0
"2,002",OKLAHOMA,Noble,"5,326",105,106,0,0,0,4,22,70,9,1
"2,002",OKLAHOMA,Nowata,"4,021",190,191,0,3,2,10,35,134,6,1
"2,002",OKLAHOMA,Oilton,"1,113",25,25,0,0,1,1,4,18,1,0
"2,002",OKLAHOMA,Okeene,"1,256",14,14,0,0,0,0,6,6,2,0
"2,002",OKLAHOMA,Okemah,"3,076",108,112,0,0,0,9,20,75,4,4
"2,002",OKLAHOMA,Oologah,894,41,42,0,0,0,6,6,25,4,1
"2,002",OKLAHOMA,Pauls Valley,"6,334",418,420,1,5,3,23,107,259,20,2
"2,002",OKLAHOMA,Pawhuska,"3,674",165,165,0,0,0,44,32,83,6,0
"2,002",OKLAHOMA,Pawnee,"2,258",45,45,0,0,0,9,14,17,5,0
"2,002",OKLAHOMA,Perkins,"2,300",52,54,0,0,0,2,17,30,3,2
"2,002",OKLAHOMA,Perry,"5,296",117,118,0,0,0,4,15,87,11,1
"2,002",OKLAHOMA,Piedmont,"3,696",39,39,0,1,0,5,12,18,3,0
"2,002",OKLAHOMA,Pocola,"4,044",86,88,0,0,1,25,19,33,8,2
"2,002",OKLAHOMA,Porum,734,24,24,0,0,0,4,5,13,2,0
"2,002",OKLAHOMA,Poteau,"8,039",337,341,1,0,2,16,62,241,15,4
"2,002",OKLAHOMA,Prague,"2,165",76,76,0,0,0,19,8,46,3,0
"2,002",OKLAHOMA,Pryor,"8,767",428,428,1,3,1,70,71,240,42,0
"2,002",OKLAHOMA,Purcell,"5,641",289,290,0,5,5,15,92,165,7,1
"2,002",OKLAHOMA,Ringling,"1,149",12,13,0,1,0,1,1,9,0,1
"2,002",OKLAHOMA,Roland,"2,878",50,51,0,1,1,4,5,32,7,1
"2,002",OKLAHOMA,Rush Springs,"1,294",54,54,1,0,0,9,13,27,4,0
"2,002",OKLAHOMA,Sallisaw,"8,089",502,506,3,5,1,139,72,255,27,4
"2,002",OKLAHOMA,Sayre,"4,166",66,68,0,0,0,4,14,40,8,2
"2,002",OKLAHOMA,Seiling,886,25,25,0,0,0,7,3,15,0,0
"2,002",OKLAHOMA,Seminole,"6,985",314,321,1,2,3,13,90,180,25,7
"2,002",OKLAHOMA,Skiatook,"5,464",219,219,0,0,0,6,51,147,15,0
"2,002",OKLAHOMA,Snyder,"1,528",54,54,1,1,1,6,26,17,2,0
"2,002",OKLAHOMA,Spencer,"3,793",69,70,0,1,1,3,12,47,5,1
"2,002",OKLAHOMA,Spiro,"2,255",80,80,0,1,1,9,24,37,8,0
"2,002",OKLAHOMA,Stigler,"2,765",69,70,0,0,0,14,11,39,5,1
"2,002",OKLAHOMA,Stilwell,"3,317",277,278,0,2,2,54,52,143,24,1
"2,002",OKLAHOMA,Stratford,"1,492",27,27,0,0,0,3,5,17,2,0
"2,002",OKLAHOMA,Stringtown,401,11,11,0,0,0,3,3,4,1,0
"2,002",OKLAHOMA,Stroud,"2,792",63,63,0,4,0,5,13,37,4,0
"2,002",OKLAHOMA,Sulphur,"4,854",178,181,0,5,1,32,49,84,7,3
"2,002",OKLAHOMA,Talihina,"1,226",103,103,1,3,0,6,36,51,6,0
"2,002",OKLAHOMA,Tecumseh,"6,174",254,254,0,3,3,40,57,142,9,0
"2,002",OKLAHOMA,Temple,"1,160",17,17,0,1,0,2,5,7,2,0
"2,002",OKLAHOMA,Tishomingo,"3,201",81,83,0,1,2,6,33,33,6,2
"2,002",OKLAHOMA,Tonkawa,"3,340",113,114,0,1,0,10,16,79,7,1
"2,002",OKLAHOMA,Tushka,349,14,14,0,1,0,0,4,8,1,0
"2,002",OKLAHOMA,Tuttle,"4,348",102,102,0,0,0,12,19,65,6,0
"2,002",OKLAHOMA,Valliant,780,16,16,0,0,0,4,4,7,1,0
"2,002",OKLAHOMA,Vian,"1,379",33,33,0,1,0,8,13,11,0,0
"2,002",OKLAHOMA,Vinita,"6,552",248,249,0,1,3,18,56,154,16,1
"2,002",OKLAHOMA,Wagoner,"7,765",353,355,0,2,6,25,71,236,13,2
"2,002",OKLAHOMA,Walters,"2,691",35,35,0,0,0,7,6,20,2,0
"2,002",OKLAHOMA,Warner,"1,448",39,41,0,0,0,0,8,28,3,2
"2,002",OKLAHOMA,Warr Acres,"9,856",554,555,0,5,12,24,111,357,45,1
"2,002",OKLAHOMA,Watonga,"4,717",72,73,0,0,1,2,14,51,4,1
"2,002",OKLAHOMA,Waukomis,"1,277",17,18,0,0,0,1,4,12,0,1
"2,002",OKLAHOMA,Waurika,"2,013",73,73,0,1,0,25,8,35,4,0
"2,002",OKLAHOMA,Waynoka,"1,005",20,20,0,1,0,4,7,8,0,0
"2,002",OKLAHOMA,Weatherford,"9,982",409,409,0,3,4,26,86,278,12,0
"2,002",OKLAHOMA,Weleetka,"1,027",172,173,0,0,0,36,75,59,2,1
"2,002",OKLAHOMA,Westville,"1,616",95,95,0,0,0,0,26,65,4,0
"2,002",OKLAHOMA,Wetumka,"1,469",80,83,0,2,0,7,38,26,7,3
"2,002",OKLAHOMA,Wewoka,"3,607",78,78,0,0,2,16,24,33,3,0
"2,002",OKLAHOMA,Wilburton,"3,009",110,111,0,0,2,26,22,52,8,1
"2,002",OKLAHOMA,Wilson,"1,604",22,23,0,0,0,9,8,3,2,1
"2,002",OKLAHOMA,Wright City,859,21,22,0,0,1,4,5,11,0,1
"2,002",OKLAHOMA,Wynnewood,"2,397",69,69,0,1,0,3,21,42,2,0
"2,002",OKLAHOMA,Yale,"1,358",18,19,0,0,0,4,2,11,1,1
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",OREGON,Athena,"1,257",19,19,0,0,0,0,7,11,1,0
"2,002",OREGON,Aumsville,"3,091",21,21,0,0,0,0,4,17,0,0
"2,002",OREGON,Aurora,674,27,27,0,0,0,2,4,21,0,0
"2,002",OREGON,Bandon,"2,916",125,127,0,0,2,2,41,73,7,2
"2,002",OREGON,Black Butte,,6,6,0,0,0,0,2,4,0,0
"2,002",OREGON,Brookings,"5,607",116,119,0,2,0,2,22,88,2,3
"2,002",OREGON,Burns,"3,154",68,68,0,3,0,1,17,46,1,0
"2,002",OREGON,Cannon Beach,"1,634",55,56,0,0,0,0,13,38,4,1
"2,002",OREGON,Clatskanie,"1,572",55,56,0,0,1,0,10,42,2,1
"2,002",OREGON,Coburg,998,58,58,0,1,0,3,8,42,4,0
"2,002",OREGON,Columbia City,"1,617",14,14,0,0,0,0,3,10,1,0
"2,002",OREGON,Coquille,"4,307",97,97,0,1,0,0,15,77,4,0
"2,002",OREGON,Cornelius,"9,935",446,449,0,3,6,15,60,313,49,3
"2,002",OREGON,Cottage Grove,"8,692",561,565,0,3,6,13,71,425,43,4
"2,002",OREGON,Creswell,"3,683",136,136,1,2,1,8,39,73,12,0
"2,002",OREGON,Dundee,"2,675",25,25,0,0,1,0,10,14,0,0
"2,002",OREGON,Eagle Point,"4,937",138,140,0,1,0,0,21,113,3,2
"2,002",OREGON,Elgin,"1,702",66,66,0,0,1,1,25,35,4,0
"2,002",OREGON,Enterprise,"1,951",40,40,0,0,1,0,8,28,3,0
"2,002",OREGON,Estacada,"2,440",149,151,0,0,3,3,30,94,19,2
"2,002",OREGON,Florence,"7,475",434,443,0,3,7,7,96,307,14,9
"2,002",OREGON,Gaston,617,44,44,0,0,0,0,6,32,6,0
"2,002",OREGON,Gearhart,"1,024",17,17,0,0,0,0,2,14,1,0
"2,002",OREGON,Gold Beach,"1,953",72,72,0,0,0,2,23,39,8,0
"2,002",OREGON,Hines,"1,671",22,22,0,0,0,5,5,11,1,0
"2,002",OREGON,Hubbard,"2,556",104,105,0,0,0,5,14,69,16,1
"2,002",OREGON,Independence,"6,212",298,299,0,1,0,6,29,245,17,1
"2,002",OREGON,Jacksonville,"2,300",34,34,0,0,0,1,7,23,3,0
"2,002",OREGON,John Day,"1,875",62,62,0,0,0,6,14,40,2,0
"2,002",OREGON,Junction City,"4,859",273,274,0,1,0,5,34,213,20,1
"2,002",OREGON,King City,"2,006",49,49,0,0,1,0,11,36,1,0
"2,002",OREGON,Lincoln City,"7,654",725,728,1,11,6,84,93,495,35,3
"2,002",OREGON,Madras,"5,226",277,280,0,2,3,4,62,186,20,3
"2,002",OREGON,Manzanita,581,29,29,0,0,0,0,13,16,0,0
"2,002",OREGON,Molalla,"5,812",316,316,0,4,3,7,34,257,11,0
"2,002",OREGON,Monmouth,"7,968",313,314,0,2,0,1,33,265,12,1
"2,002",OREGON,Mount Angel,"3,212",126,127,0,1,0,2,15,98,10,1
"2,002",OREGON,Myrtle Creek,"3,519",106,112,0,2,2,0,13,87,2,6
"2,002",OREGON,Myrtle Point,"2,522",48,48,0,0,0,0,14,34,0,0
"2,002",OREGON,Newport,"9,811",704,710,1,2,14,7,156,491,33,6
"2,002",OREGON,Oakridge,"3,240",134,134,0,1,0,4,35,91,3,0
"2,002",OREGON,Philomath,"3,950",165,170,0,0,2,9,21,128,5,5
"2,002",OREGON,Phoenix,"4,179",196,196,0,3,3,4,30,138,18,0
"2,002",OREGON,Prairie City,"1,111",16,16,0,0,0,0,4,11,1,0
"2,002",OREGON,Prineville2,"7,571",,,0,5,0,,72,311,20,10
"2,002",OREGON,Rainier,"1,737",56,56,0,1,1,0,19,33,2,0
"2,002",OREGON,Reedsport,"4,507",136,137,0,0,1,2,18,106,9,1
"2,002",OREGON,Rockaway Beach,"1,304",67,68,0,2,0,1,16,46,2,1
"2,002",OREGON,Rogue River,"1,901",84,84,0,0,2,2,14,63,3,0
"2,002",OREGON,Sandy,"5,543",365,367,0,0,5,1,60,266,33,2
"2,002",OREGON,Scappoose,"5,122",166,166,0,1,1,2,33,120,9,0
"2,002",OREGON,Seaside,"6,073",534,539,0,1,7,16,78,417,15,5
"2,002",OREGON,Shady Cove,"2,374",56,56,0,1,0,0,21,32,2,0
"2,002",OREGON,Silverton,"7,631",485,490,0,2,0,18,43,382,40,5
"2,002",OREGON,Stayton,"7,016",538,539,0,3,5,5,63,414,48,1
"2,002",OREGON,Sweet Home,"8,251",439,442,0,4,0,43,73,296,23,3
"2,002",OREGON,Talent,"5,753",170,171,0,1,0,7,25,120,17,1
"2,002",OREGON,Tillamook,"4,479",262,264,0,0,0,4,39,210,9,2
"2,002",OREGON,Toledo,"3,574",107,108,0,0,1,2,30,70,4,1
"2,002",OREGON,Umatilla,"5,124",160,162,0,0,0,0,49,95,16,2
"2,002",OREGON,Veneta,"2,836",196,196,0,7,4,12,71,80,22,0
"2,002",OREGON,Vernonia,"2,293",68,68,0,0,0,0,12,51,5,0
"2,002",OREGON,Warrenton,"4,216",216,217,0,1,4,0,31,169,11,1
"2,002",OREGON,Yamhill,817,17,17,0,0,0,0,2,12,3,0
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",PENNSYLVANIA,Adamstown,"1,208",18,18,0,0,0,0,3,13,2,0
"2,002",PENNSYLVANIA,Adams Township (Butler County),"6,804",69,69,0,1,0,6,11,47,4,0
"2,002",PENNSYLVANIA,Adams Township (Cambria County),"6,524",37,37,0,1,0,1,7,27,1,0
"2,002",PENNSYLVANIA,Akron,"4,064",29,29,0,0,1,0,8,20,0,0
"2,002",PENNSYLVANIA,Alburtis,"2,127",14,14,0,0,0,0,0,14,0,0
"2,002",PENNSYLVANIA,Aldan,"4,332",125,125,0,0,0,5,5,113,2,0
"2,002",PENNSYLVANIA,Aleppo Township,"1,044",0,0,0,0,0,0,0,0,0,0
"2,002",PENNSYLVANIA,Allegheny Township (Blair County),"6,996",184,184,0,0,3,45,42,86,8,0
"2,002",PENNSYLVANIA,Allegheny Township (Westmoreland County),"8,037",97,97,0,0,2,4,16,70,5,0
"2,002",PENNSYLVANIA,Ambler,"6,455",131,131,0,0,4,9,18,92,8,0
"2,002",PENNSYLVANIA,Ambridge,"7,803",365,367,3,3,19,41,65,211,23,2
"2,002",PENNSYLVANIA,Amity Township,"8,906",113,114,0,0,5,10,12,79,7,1
"2,002",PENNSYLVANIA,Annville Township,"4,538",84,84,0,0,0,4,13,56,11,0
"2,002",PENNSYLVANIA,Arnold,"5,692",190,197,0,1,11,20,31,91,36,7
"2,002",PENNSYLVANIA,Ashland,"3,298",51,51,0,0,1,2,9,34,5,0
"2,002",PENNSYLVANIA,Ashley,"2,878",46,47,0,0,0,2,10,32,2,1
"2,002",PENNSYLVANIA,Athens,"3,430",74,75,1,0,0,2,5,63,3,1
"2,002",PENNSYLVANIA,Avalon,"5,318",131,131,0,2,3,8,25,86,7,0
"2,002",PENNSYLVANIA,Bally,"1,067",0,0,0,0,0,0,0,0,0,0
"2,002",PENNSYLVANIA,Bangor,"5,343",196,200,0,1,2,12,14,165,2,4
"2,002",PENNSYLVANIA,Barrett Township,"3,897",50,50,0,0,0,10,11,26,3,0
"2,002",PENNSYLVANIA,Bedford,"3,155",75,75,0,0,0,9,12,51,3,0
"2,002",PENNSYLVANIA,Bedminster Township,"4,826",27,29,0,0,0,1,7,19,0,2
"2,002",PENNSYLVANIA,Bell Acres,"1,388",1,1,0,0,0,0,1,0,0,0
"2,002",PENNSYLVANIA,Bellefonte,"6,423",148,149,0,1,1,5,11,126,4,1
"2,002",PENNSYLVANIA,Bellevue,"8,809",339,340,0,2,13,9,35,247,33,1
"2,002",PENNSYLVANIA,Bellwood,"2,025",18,18,0,0,4,2,0,12,0,0
"2,002",PENNSYLVANIA,Berlin,"2,202",34,34,0,0,0,2,12,19,1,0
"2,002",PENNSYLVANIA,Bern Township,"6,788",118,124,0,0,0,3,17,94,4,6
"2,002",PENNSYLVANIA,Bethel Township (Lebanon County),"4,546",10,10,0,0,0,0,1,9,0,0
"2,002",PENNSYLVANIA,Birmingham Township,"4,240",23,23,0,0,0,8,1,12,2,0
"2,002",PENNSYLVANIA,Blairsville,"3,622",1,1,0,0,0,0,0,1,0,0
"2,002",PENNSYLVANIA,Blakely,"7,058",44,44,0,0,0,1,1,40,2,0
"2,002",PENNSYLVANIA,Brackenridge,"3,558",108,108,0,0,2,2,13,82,9,0
"2,002",PENNSYLVANIA,Braddock,"2,925",24,24,1,0,0,7,10,3,3,0
"2,002",PENNSYLVANIA,Bradford,"9,215",243,243,0,4,0,22,20,193,4,0
"2,002",PENNSYLVANIA,Bradford Township,"4,838",52,52,0,1,0,3,7,36,5,0
"2,002",PENNSYLVANIA,Brandywine Regional,"9,101",93,94,0,1,0,18,7,63,4,1
"2,002",PENNSYLVANIA,Bridgeport,"4,390",120,122,0,2,2,3,17,84,12,2
"2,002",PENNSYLVANIA,Bridgeville,"5,365",104,106,0,0,1,3,9,85,6,2
"2,002",PENNSYLVANIA,Bridgewater,742,6,6,0,0,0,3,0,2,1,0
"2,002",PENNSYLVANIA,Brighton Township,"8,059",26,26,0,1,0,4,2,17,2,0
"2,002",PENNSYLVANIA,Bristol,"9,967",329,334,1,1,14,54,59,168,32,5
"2,002",PENNSYLVANIA,Brockway,"2,192",18,19,0,1,1,1,4,9,2,1
"2,002",PENNSYLVANIA,Brookhaven,"8,020",195,195,0,0,10,12,11,147,15,0
"2,002",PENNSYLVANIA,Brookville,"4,249",168,169,0,1,1,7,10,146,3,1
"2,002",PENNSYLVANIA,Brownsville,"2,816",83,84,0,0,4,1,27,42,9,1
"2,002",PENNSYLVANIA,Butler Township (Luzerne County),"7,198",161,163,0,0,3,31,14,102,11,2
"2,002",PENNSYLVANIA,California,"5,297",132,136,0,3,2,18,16,86,7,4
"2,002",PENNSYLVANIA,Cambridge Springs,"2,373",4,4,0,0,0,1,0,3,0,0
"2,002",PENNSYLVANIA,Camp Hill,"7,670",114,114,0,0,2,0,13,99,0,0
"2,002",PENNSYLVANIA,Canonsburg,"8,644",259,260,0,1,4,23,40,176,15,1
"2,002",PENNSYLVANIA,Carbondale,"9,848",227,230,0,2,5,27,31,143,19,3
"2,002",PENNSYLVANIA,Carnegie,"8,426",240,240,0,0,13,6,31,165,25,0
"2,002",PENNSYLVANIA,Carroll Township (Washington County),"5,702",59,60,1,2,0,3,10,38,5,1
"2,002",PENNSYLVANIA,Carroll Township (York County),"4,735",139,139,0,2,1,7,30,93,6,0
"2,002",PENNSYLVANIA,Carroll Valley,"3,306",66,67,0,1,0,6,2,57,0,1
"2,002",PENNSYLVANIA,Castle Shannon,"8,593",209,210,0,1,3,12,20,166,7,1
"2,002",PENNSYLVANIA,Centerville,"3,405",16,16,0,0,1,0,3,10,2,0
"2,002",PENNSYLVANIA,Central Berks Regional,"7,527",142,145,0,0,5,3,15,107,12,3
"2,002",PENNSYLVANIA,Chartiers Township,"7,186",62,62,0,2,2,1,9,43,5,0
"2,002",PENNSYLVANIA,Chester Hill,922,23,23,0,0,0,1,3,18,1,0
"2,002",PENNSYLVANIA,Cheswick,"1,907",14,14,0,0,0,0,2,9,3,0
"2,002",PENNSYLVANIA,Churchill,"3,581",34,34,0,0,0,1,8,23,2,0
"2,002",PENNSYLVANIA,Clairton,"8,528",177,177,0,0,13,22,24,100,18,0
"2,002",PENNSYLVANIA,Clarion,"6,212",96,97,0,1,0,1,9,80,5,1
"2,002",PENNSYLVANIA,Claysville,727,23,23,0,0,0,2,4,16,1,0
"2,002",PENNSYLVANIA,Clearfield,"6,660",200,200,0,5,1,12,14,158,10,0
"2,002",PENNSYLVANIA,Cleona,"2,158",23,23,0,0,0,0,6,16,1,0
"2,002",PENNSYLVANIA,Clifton Heights,"6,809",266,267,0,0,7,54,22,168,15,1
"2,002",PENNSYLVANIA,Colebrookdale District,"6,228",158,159,0,0,1,11,18,123,5,1
"2,002",PENNSYLVANIA,Collegeville,"8,067",108,108,0,0,0,6,10,89,3,0
"2,002",PENNSYLVANIA,Collier Township,"5,288",190,194,0,1,0,5,28,147,9,4
"2,002",PENNSYLVANIA,Collingdale2,"8,703",,,0,7,13,,35,185,40,5
"2,002",PENNSYLVANIA,Colwyn,"2,463",36,36,0,4,0,19,0,5,8,0
"2,002",PENNSYLVANIA,Conemaugh Township (Cambria County),"2,155",9,9,0,0,0,4,4,1,0,0
"2,002",PENNSYLVANIA,Conemaugh Township (Somerset County),"7,484",56,56,0,0,0,0,14,39,3,0
"2,002",PENNSYLVANIA,Conestoga Township,"3,766",52,52,0,0,1,6,19,20,6,0
"2,002",PENNSYLVANIA,Conewago Township (Adams County),"5,734",70,71,0,0,0,2,3,64,1,1
"2,002",PENNSYLVANIA,Conewango Township,"3,932",90,91,0,1,0,13,15,60,1,1
"2,002",PENNSYLVANIA,Conneaut Lake Regional,"3,665",29,29,0,0,0,1,6,22,0,0
"2,002",PENNSYLVANIA,Coopersburg,"2,594",44,44,0,0,1,5,4,31,3,0
"2,002",PENNSYLVANIA,Coplay,"3,402",98,98,0,0,0,3,10,84,1,0
"2,002",PENNSYLVANIA,Coraopolis,"6,158",264,265,0,0,4,47,38,152,23,1
"2,002",PENNSYLVANIA,Cornwall,"3,501",26,26,0,0,0,0,3,22,1,0
"2,002",PENNSYLVANIA,Corry,"6,864",165,167,0,7,2,34,24,96,2,2
"2,002",PENNSYLVANIA,Covington Township,"2,003",53,53,0,0,5,0,8,40,0,0
"2,002",PENNSYLVANIA,Crafton,"6,735",176,178,0,0,0,6,19,136,15,2
"2,002",PENNSYLVANIA,Cresson,"1,638",65,66,0,2,1,6,3,53,0,1
"2,002",PENNSYLVANIA,Croyle Township,"2,243",13,13,0,0,0,0,2,11,0,0
"2,002",PENNSYLVANIA,Cumberland Township (Adams County),"5,743",43,43,0,0,0,1,10,31,1,0
"2,002",PENNSYLVANIA,Dale,"1,510",4,4,0,0,0,0,1,2,1,0
"2,002",PENNSYLVANIA,Dallas Township,"8,215",73,73,0,1,0,9,15,40,8,0
"2,002",PENNSYLVANIA,Denver,"3,347",77,77,0,0,0,3,4,66,4,0
"2,002",PENNSYLVANIA,Derry,"3,004",57,58,0,0,0,2,7,39,9,1
"2,002",PENNSYLVANIA,Dickson City,"6,232",366,367,0,0,4,2,14,339,7,1
"2,002",PENNSYLVANIA,Donegal Township,"2,438",56,56,0,0,0,7,10,37,2,0
"2,002",PENNSYLVANIA,Dormont,"9,346",191,191,1,3,4,31,22,113,17,0
"2,002",PENNSYLVANIA,Douglass Township (Berks County),"3,342",22,22,0,0,0,9,6,6,1,0
"2,002",PENNSYLVANIA,Douglass Township (Montgomery County),"9,144",168,169,0,1,3,9,17,129,9,1
"2,002",PENNSYLVANIA,Downingtown,"7,623",247,248,1,2,5,18,38,171,12,1
"2,002",PENNSYLVANIA,Doylestown,"8,263",198,202,0,2,2,13,21,154,6,4
"2,002",PENNSYLVANIA,Duboistown,"1,285",0,0,0,0,0,0,0,0,0,0
"2,002",PENNSYLVANIA,Duquesne,"7,364",492,497,5,11,40,81,101,207,47,5
"2,002",PENNSYLVANIA,Duryea,"4,654",50,50,0,0,0,17,13,16,4,0
"2,002",PENNSYLVANIA,Earl Township,"6,210",47,48,0,0,0,0,16,28,3,1
"2,002",PENNSYLVANIA,East Bethlehem Township,"2,536",24,24,0,0,2,1,3,11,7,0
"2,002",PENNSYLVANIA,East Cocalico Township,"9,998",214,216,1,1,6,2,20,175,9,2
"2,002",PENNSYLVANIA,East Conemaugh,"1,296",15,15,0,1,0,5,2,6,1,0
"2,002",PENNSYLVANIA,East Coventry Township,"4,586",60,60,0,3,0,9,3,41,4,0
"2,002",PENNSYLVANIA,East Earl Township,"5,748",93,97,0,1,0,2,27,56,7,4
"2,002",PENNSYLVANIA,East Fallowfield Township,"5,179",39,39,0,0,0,2,17,19,1,0
"2,002",PENNSYLVANIA,East McKeesport,"3,083",32,32,0,0,0,19,3,8,2,0
"2,002",PENNSYLVANIA,East Petersburg,"4,470",76,77,0,0,1,2,29,38,6,1
"2,002",PENNSYLVANIA,East Pikeland Township,"6,580",103,103,0,1,1,1,14,76,10,0
"2,002",PENNSYLVANIA,East Taylor Township,"2,738",21,21,0,2,0,3,3,9,4,0
"2,002",PENNSYLVANIA,East Vincent Township,"5,517",53,53,0,0,1,5,11,35,1,0
"2,002",PENNSYLVANIA,East Whiteland Township,"9,374",265,265,0,4,4,10,32,199,16,0
"2,002",PENNSYLVANIA,Ebensburg,"3,105",36,36,0,0,0,0,2,34,0,0
"2,002",PENNSYLVANIA,Economy,"9,404",103,103,0,0,3,7,16,75,2,0
"2,002",PENNSYLVANIA,Edgewood,"3,326",168,168,0,0,6,1,5,151,5,0
"2,002",PENNSYLVANIA,Edinboro,"6,980",130,132,0,2,0,4,27,97,0,2
